//////
Buffer size (Samples)
16778240
Sampling Rate (Hz)
1000000000
///
12	1397.6417694092	398.6571483612	186.9379425049	1628.4267387390	-279.3347930908	-2045.7953071594	-407.4288005829	-355.6958236694	-584.6926803589	1268.3717346191	949.9311599731	341.8931045532	869.5461044312	-662.9364089966	-819.3189392090	613.1999740601	-632.3404502869	-648.9048442841	1124.1065254211	-195.5043029785	-348.9889106750	322.0708713531	-317.7418708801	-634.5793819427	1296.5261402130	-431.1794204712	-719.5970821381	411.5900287628	549.7507686615	675.0893344879	1161.9562797546	-726.3409461975	-355.4307613373	610.5019092560	-960.8281917572	-1277.9200210571	1581.8640308380	353.7352924347	-285.3129577637	420.0960044861	125.0466156006	483.0886383057	1245.6868209839	-848.0396728516	-1454.2865829468	-69.6191253662	-587.7220230103	-415.3532714844	350.6895408630	366.9740276337	-110.5779895782	1047.1892604828	-85.4751720428	-1987.4360370636	287.5145435333	156.0662021637	-419.5943851471	585.8549823761	70.5493545532	-709.5859394073	773.2188968658	-447.1808471680	-183.8953399658	1185.7384834290	
13	1201.0417709351	-72.8178329468	153.5269126892	1422.7042198181	-180.4951782227	-1082.8499736786	957.8095340729	529.6693668365	-266.0421371460	921.9257125854	-486.3921890259	76.4244155884	596.4733047485	-535.8713912964	-816.5445785522	947.7470016479	-533.6736660004	-98.1755847931	1431.9057292938	358.7656135559	-704.9396266937	298.5657978058	237.1678447723	-200.0221118927	633.4673385620	-342.3034477234	-187.1344757080	1690.8915557861	198.6950969696	-967.6116676331	521.5241851807	81.1993370056	-677.2407474518	-80.6385021210	-1007.2351665497	-546.6896820068	908.9287033081	464.3216152191	-275.6055316925	336.8557205200	-739.1682434082	-1464.9380950928	-25.4604797363	-369.5372695923	-511.4645462036	800.2608413696	78.7639007568	-114.3999252319	1295.9026622772	-315.0776100159	-646.4707412720	1098.7998542786	249.8497028351	-1206.2397556305	398.1718978882	-298.0302181244	449.0436115265	1163.4443435669	-47.7383613586	-369.8094558716	664.9302768707	-622.6060714722	-763.7558097839	1130.0415115356	
14	872.4242782593	-235.5982685089	-423.9448986053	809.2527770996	37.3646507263	-318.1066932678	780.1696186066	-91.1282806396	-271.3712005615	2035.8564453125	1649.5959243774	-411.6974487305	247.1167831421	180.7627410889	-548.2593154907	895.9875869751	-748.9226818085	163.3363418579	1598.1790580750	-376.5246868134	-954.5798072815	758.8900051117	-132.3030414581	-958.2753105164	469.2879199982	-31.6783657074	-726.7652816772	942.9271430969	-947.2209110260	-1763.7842140198	727.4918193817	-247.9603424072	-77.1890811920	658.4327716827	305.3057346344	-118.0120506287	884.3826103210	-716.1219577789	-182.9261093140	909.1833820343	44.9421691895	-1186.3026885986	637.4491043091	-244.0376892090	126.0238876343	1137.2901382446	-482.1696243286	-892.1649551392	794.6163253784	-646.6206912994	-754.2291564941	1171.8147392273	175.3791389465	-689.3339672089	561.5164051056	-218.2981910706	-28.2439441681	989.5618534088	-189.9952869415	-947.7675418854	-72.9715328217	-386.4223957062	-1036.9141025543	1401.0371189117	
15	667.5448551178	787.6701850891	430.8801746368	424.5951709747	-764.6655941010	-987.2002410889	991.5134716034	54.4680633545	-1500.9144973755	1087.2522354126	56.5423812866	-482.3316421509	576.9069366455	-691.5533447266	-337.2979049683	1232.5654983521	-492.9238853455	-1399.7274303436	310.8677368164	213.9695720673	-275.8040962219	494.8278331757	220.3587455750	-564.0353946686	773.6057071686	-424.7324485779	-70.8664226532	1889.5371417999	262.7300548553	-540.8581085205	518.0656051636	-576.3788337708	-818.4906330109	1167.2171764374	198.4596710205	97.7446842194	1097.4608955383	115.3732566833	-358.5494861603	305.4709815979	-764.4180068970	-0.4903106689	1142.8550643921	233.8470153809	-1063.7368545532	96.7354354858	-686.1741943359	-274.9185714722	471.0428123474	-100.5783824921	-710.3717594147	-96.9410552979	-510.8672008514	93.4345912933	1222.4270172119	237.5983905792	-691.8505115509	-468.7598991394	-940.7765579224	-886.8502826691	785.2033596039	62.1456508636	-1055.2470722198	1427.7033462524	
16	512.2465972900	149.7165470123	-1142.2745761871	-253.0309581757	-787.8687782288	-969.0461063385	1289.6795139313	1020.8810310364	-1040.4887237549	1162.1281890869	41.3665008545	-755.6619720459	724.5784454346	154.9580612183	-1088.9917984009	1091.6488723755	-834.1295986176	-34.0144996643	1947.8459777832	337.8762130737	-173.0516395569	1626.5155334473	-197.0467033386	-1253.2306423187	785.0196266174	352.4031162262	-211.7171230316	1480.8331336975	509.2533111572	23.7231273651	1412.1387157440	116.4347343445	-1258.9950294495	650.4810981750	21.7645072937	-405.5255298615	1721.5321922302	11.2626628876	-732.2832813263	1250.5149078369	-516.9608993530	-1032.9925231934	960.6678771973	-434.7304687500	-1336.6948471069	624.2733459473	2.5951080322	-13.9166946411	262.9764156342	-624.2996234894	-930.3497161865	-112.0498638153	-757.4855709076	-7.8501110077	1212.9224662781	271.4944934845	110.4535846710	532.3071460724	-643.7678661346	-1263.6457061768	594.2836112976	-335.9826374054	-1467.7844448090	502.2392330170	
17	1396.5380306244	406.8712024689	-680.5464382172	881.5984039307	1131.9784507751	114.9124717712	773.9088973999	-297.4493007660	-282.8327255249	1773.3439254761	-207.8876037598	139.6911239624	2025.2553482056	220.3281784058	-684.1945266724	226.4119949341	-912.2660427094	-1312.3189392090	1442.6626510620	416.6035556793	-289.2007503510	329.6298446655	-648.8248996735	-862.8270549774	831.7925643921	-1111.5582027435	-816.7835025787	1425.3180923462	269.2400798798	-158.3676395416	104.3725547791	-734.8514099121	-634.8009147644	498.7481708527	-602.7569427490	-1015.1012210846	1403.4103889465	826.4998550415	-1171.7675628662	543.4107913971	-148.9838562012	84.2001571655	920.7533569336	-758.8194732666	-824.7459030151	1375.7474212646	63.0577316284	-1040.3366546631	751.7374591827	458.3212585449	-434.5661678314	1092.2754631042	-407.6963596344	-451.5568542480	1068.8040447235	-140.2091083527	388.5130691528	1627.9279594421	147.0868873596	-741.2024326324	327.7817134857	-722.9530029297	9.1741199493	1224.6255798340	
18	1403.1085739136	-831.5018253326	-1610.8724632263	434.0375766754	-492.4366912842	-754.6105060577	1359.8395366669	-305.9882373810	-72.9603118896	1291.6184005737	-55.2427825928	-382.9338378906	586.9664154053	-941.7263412476	-1161.9086914062	525.2548446655	-583.8139801025	-238.0694942474	1169.5621070862	198.7932529449	-327.2708148956	532.9407730103	-781.8843536377	-650.8656578064	-12.2455120087	-177.2307682037	-417.0255947113	1022.5617904663	-142.4329452515	110.1247940063	591.5277748108	-258.9142417908	-905.2973194122	478.3189907074	-1194.2329273224	-786.7290878296	858.9747257233	-170.5710048676	-697.7068557739	883.6279964447	-38.8295669556	-957.5619812012	288.0361709595	285.2603759766	-218.4785919189	1328.2648239136	602.6438980103	24.5776748657	1696.8097782135	-135.0873069763	-352.2300415039	754.7780342102	150.7089290619	-141.6465797424	1145.7276649475	-662.4615936279	-342.9722671509	195.1545772552	-462.0929374695	-696.6798191071	1296.1325378418	-186.9452419281	-1949.4165744781	212.0472164154	
19	563.2406253815	-293.9419364929	-428.4797611237	906.5425872803	62.0083637238	-993.6055240631	1328.1866874695	156.0855560303	-1403.7116622925	1170.8922958374	960.8297500610	-11.4426956177	1082.3019638062	-251.7723770142	-564.2230377197	1192.9191055298	-312.5109615326	-707.7143878937	1520.5411834717	-208.9099426270	-375.7537117004	331.0936164856	-1084.8029994965	-1131.1659812927	1039.6933708191	-98.4885673523	-980.5885124207	738.5763587952	-79.0315418243	-1339.3822097778	294.3359661102	319.0843830109	-54.2140808105	921.2706375122	-350.8730163574	-211.6875019073	1855.1736030579	318.6799831390	-20.3873538971	1165.9091300964	590.7069168091	-370.7456893921	865.5396499634	-273.4863586426	-684.2263717651	1416.3011856079	707.7651901245	-869.9286956787	458.9251308441	120.5497264862	280.1577854156	670.9484672546	-1593.6729488373	-950.2827644348	1568.4160976410	-606.1867256165	-837.1363582611	1236.5226421356	412.8169593811	-910.8052825928	-397.3227748871	-878.8154029846	-186.4928741455	2073.3145294189	
20	-219.0946769714	328.3508052826	289.3747253418	1222.0471324921	82.6321945190	-376.8280277252	16.3885707855	74.7477531433	-952.6551513672	565.2882766724	-276.9997024536	-927.2139816284	932.2607116699	84.0748214722	-129.0944366455	1810.2672958374	207.2257499695	-1047.3441181183	393.5186977386	-195.1781520844	-743.4758281708	963.2086639404	764.9320068359	-102.9284667969	674.2835617065	-451.4597930908	-466.8214435577	1013.6217994690	-22.3374519348	-556.6828670502	1227.1922321320	16.6634330750	-229.2338447571	1049.4169235229	26.9818496704	-147.7626323700	920.5797996521	-420.8998126984	-598.8734340668	-77.9399108887	-210.6104125977	-230.8332290649	208.0400848389	-809.2961425781	-1153.4518737793	1595.1606369019	-77.9224395752	-338.4705505371	791.0662956238	-595.4565944672	-773.5585556030	881.3715915680	-552.2146568298	-748.9870414734	667.2057113647	254.3930473328	-56.1983299255	411.2757511139	-135.6523456573	-365.6824188232	1491.0429592133	-221.6006774902	-652.1880302429	692.8189964294	
21	1445.5578975677	315.1058883667	-74.1845645905	1314.5501060486	616.1691799164	-541.5661926270	250.4632854462	-550.7892665863	-293.2418441772	794.3824920654	-22.8032608032	-187.8425903320	452.5260391235	-246.4389724731	-1366.2425231934	898.6944198608	-747.5621452332	-780.6761379242	1630.6200103760	366.2783794403	-730.0521945953	814.6858444214	57.8829727173	-893.5094127655	225.9658203125	-301.1178722382	93.3009319305	1159.2887420654	-1305.0325756073	-562.1680774689	1317.3952846527	161.7807083130	-588.2721252441	636.5072116852	-416.0656166077	-94.8630142212	327.1885986328	0.1425781250	-197.6587562561	878.3324203491	-604.3379058838	-634.6296005249	-295.2928085327	-681.8424682617	-354.5416488647	722.8882141113	-292.6797409058	-554.8639984131	1811.2710895538	393.5278568268	-1274.4424018860	-66.0022468567	-575.4156455994	-1134.5870628357	1110.1856479645	-302.2745037079	546.9417762756	522.9529552460	-594.9193477631	-705.2287120819	1005.5535354614	-572.5344619751	-692.3389205933	369.6054401398	
22	833.9186782837	-380.1774654388	-1061.5269870758	-616.8072814941	-806.4038257599	-745.2987098694	1791.5800933838	739.2019882202	115.6668930054	1363.7448883057	-618.7119522095	-969.6775436401	934.0500869751	537.1770172119	-1172.3334426880	838.4838867188	-222.9596080780	-637.9055709839	896.0734996796	411.8665866852	-301.7582874298	1647.0877647400	-712.0622425079	-1235.1545219421	164.3583068848	-234.8823947906	87.7881164551	1909.0188598633	289.9677371979	-557.1224460602	385.8846149445	-578.8358249664	-1506.6963195801	813.0614662170	406.7269973755	-75.5841560364	1244.6297626495	182.0659523010	-770.5177497864	1020.7946910858	-163.0222625732	-315.4489212036	449.0693359375	-257.6398468018	-548.6926193237	478.1795349121	-477.0583724976	-843.1364440918	1365.9213333130	160.1209869385	-1316.6458816528	912.7665500641	-721.8299350739	-1845.3257865906	224.3508872986	-86.8681926727	414.3575611115	833.5185546875	-309.8373336792	-174.4467926025	485.9610347748	-1067.3640956879	-1811.8614902496	545.6569309235	
23	1023.8923664093	213.7531127930	-36.7087993622	1504.8965702057	-515.4235363007	-921.3379211426	457.8060016632	-523.7258968353	18.4878616333	1548.0065383911	-239.1384429932	214.4047241211	1061.5479125977	-20.6783370972	-896.1583633423	926.0228652954	-635.4241371155	-823.9306983948	1078.8248672485	462.6266365051	272.6321125031	532.4216632843	-760.5872364044	-920.4663162231	-200.9272232056	-417.2933673859	-431.5100727081	464.0838871002	-129.9167709351	-528.7034015656	1185.2196960449	588.4639549255	-535.7907676697	958.5669231415	-465.4759845734	-1144.1795253754	631.3328628540	545.9471721649	275.4783554077	1528.9490833282	-482.3260803223	-1352.9540405273	922.7314605713	-444.0862121582	-777.6233444214	781.5212402344	-404.6781921387	-675.0003890991	1004.0181121826	-981.9009704590	-1431.0523834229	1218.7402343750	32.8998813629	-852.0599994659	803.9748878479	-584.8440933228	-542.3763751984	656.3625545502	-968.0965957642	-316.6006031036	1225.8538665771	-458.5608558655	-987.5229129791	625.7690486908	
24	840.4674301147	192.0628128052	-498.0220565796	515.7369022369	-442.1476955414	220.9931240082	1142.5054130554	324.2102127075	-342.0002441406	373.7725753784	-323.8980407715	-515.1357421875	788.1993865967	451.4194030762	-579.1518325806	802.5683364868	-646.4862556458	-536.7940330505	1842.9114398956	497.5338153839	-649.8038692474	609.0061302185	-442.2433834076	-783.3323249817	378.3232479095	-190.7286739349	-197.7127056122	904.4726276398	-842.8327827454	-1111.6003780365	720.3220081329	116.7363662720	-1175.4208488464	-0.2331104279	-230.8291358948	-908.7604961395	853.6739559174	82.1274166107	-1033.8356189728	599.6325416565	-149.0466613770	-1153.7738189697	563.9860534668	-294.5892181396	-552.1853332520	1418.7917633057	66.4913024902	-873.9367675781	1211.7167034149	148.7982559204	-1027.4066867828	-246.6879367828	-1074.1516418457	-1022.6722393036	1636.8854789734	-595.8941402435	-455.9518070221	867.0550155640	115.3615894318	-852.1560783386	56.0649948120	-595.7011604309	-46.1759815216	1318.2690048218	
25	1771.4887809753	-274.8585510254	-1181.2532234192	452.5427951813	-10.3888492584	427.0944747925	1061.7773704529	-1002.6325454712	-407.4401092529	1113.4095535278	264.0462875366	-454.1542434692	764.2383804321	-257.5919876099	-977.1511993408	1282.1319198608	399.2945995331	-318.2148742676	856.5702457428	-379.9270992279	-1152.3867378235	188.5489482880	82.8652286530	-394.1794795990	480.6153221130	-6.6703987122	-353.6327705383	1005.2529926300	-89.4390869141	-611.8971462250	659.7086200714	-728.6935520172	-560.1790657043	635.5951137543	-105.6025047302	59.3904380798	1668.9935207367	-167.1932125092	-923.2352046967	-47.2775077820	-270.0019531250	-807.1611633301	164.0250396729	-502.0746002197	-1287.1238784790	604.9059906006	-42.8521499634	-1195.2080459595	405.2498683929	-390.5475788116	-1293.9317569733	545.7650203705	-582.3205261230	-579.0124549866	1373.8526763916	338.0199699402	-994.5617198944	462.0331859589	-159.7643051147	-124.8924846649	614.0430126190	-1152.7327384949	-619.2947273254	1498.5006332397	
26	593.8241291046	-7.1233062744	-157.1343269348	1143.6550388336	-262.2767009735	-1074.2996940613	-130.9900302887	656.5539913177	15.4440765381	1324.6691207886	-434.2215576172	-486.7820205688	828.2166061401	558.6569671631	-1072.2262191772	620.1744766235	669.5915584564	-317.9461383820	574.0873451233	112.1586170197	378.3069248199	1107.4543800354	216.1959514618	-694.5302066803	1141.4479961395	285.1610393524	-377.3231544495	1292.9195632935	822.9590797424	-622.4058876038	1267.6613216400	285.6367797852	-927.5571022034	1646.5929775238	177.3210353851	-512.6361141205	920.6137046814	-303.0490360260	-468.1808681488	294.6973686218	-343.6500701904	-712.5866241455	592.7965621948	-567.7859420776	-1344.9043350220	951.9393615723	-160.9581451416	-331.9972686768	441.3336257935	-996.2760906219	-1696.8695793152	343.7559356689	-706.7229232788	36.2606506348	986.1463851929	286.0046367645	610.6067428589	651.7834701538	-820.9411048889	-719.2491359711	946.6690502167	-374.2264862061	-247.4092464447	1016.4125480652	
27	1033.3853225708	262.6155166626	-742.7658481598	995.1682643890	-461.3046760559	-1489.2552433014	576.0938282013	-8.3605117798	-596.8906936646	1304.0106277466	76.3558883667	644.8765945435	1125.9656982422	-6.4950027466	-142.9370193481	1291.5125427246	-472.0829391479	-409.5341854095	1629.4896831512	356.9915618896	-639.9652290344	1105.3579254150	888.8839073181	-830.7455825806	-165.1785106659	-1078.5088653564	-519.5141658783	652.0576496124	-678.5238685608	-484.2863121033	865.0551719666	363.8047847748	-1716.3658580780	164.8277683258	-60.3567047119	-1364.1126289368	760.1510066986	-172.5145416260	-651.0686016083	1518.2828350067	-325.1418304443	150.4646759033	1530.1301651001	-207.2868652344	-1308.2695541382	198.2419052124	-202.0867614746	76.9550323486	1363.4115180969	-515.2891845703	-1283.8451461792	1174.2752437592	330.7778053284	143.7381210327	1201.9234561920	-252.0312290192	422.5271987915	1247.2582473755	-1453.1144962311	-663.6901378632	1410.9176425934	217.6414604187	-372.0136566162	1323.0391426086	
28	1295.8578186035	3.5841026306	-743.3373146057	868.8500556946	-230.5264377594	-1193.5674858093	-4.1821937561	-317.3602142334	-777.4542999268	1595.2880630493	-37.2721328735	-396.4086990356	792.8826141357	-296.5267181396	-1044.0005187988	591.3624572754	-957.4134159088	-470.3639259338	1834.2047691345	181.8099136353	-822.5955944061	235.6047096252	-893.1629619598	-1059.8719787598	1047.9232902527	-396.9228458405	-798.1324043274	630.4802608490	-449.7847366333	-607.2357368469	1100.8129787445	-38.3464126587	-279.0758686066	990.9228553772	-841.7309112549	-1012.7998962402	1184.2083511353	539.0662708282	131.4386253357	1156.7084484100	-137.5065307617	-334.0486450195	177.8261795044	-332.1411819458	-666.1967849731	1609.9017028809	686.8417816162	-458.2253417969	890.4967803955	-683.8184642792	-1251.1338729858	423.5048904419	-602.1256599426	-976.0082836151	1363.3519935608	-139.9318599701	-68.1219024658	451.9909095764	-3.8135261536	-99.6732158661	941.9460754395	-1241.7257270813	-923.5980052948	944.6687374115	
